STNAM,FIPST,LEAID,leanm11,ALL_RLA00numvalid_1112,ALL_RLA00pctprof_1112
ARIZONA,4,400653,Choice Education and Development Corporation dba Arizona Con,208,93
ARIZONA,4,400655,Veritas Preparatory Academy,281,97
ARIZONA,4,400656,RSD Charter  Inc.,32,24.5
ARIZONA,4,400680,Amphitheater ,7473,82
ARIZONA,4,400720,Antelope Union High,78,72
ARIZONA,4,400745,Legacy Traditional Charter,1540,90
ARIZONA,4,400746,Eduprizes  LLC,943,89
ARIZONA,4,400747,Scottsdale Preparatory Academy,531,99
ARIZONA,4,400748,Sage Academy  Inc.,44,74.5
ARIZONA,4,400750,Apache Elementary,8,50
ARIZONA,4,400751,Concordia Charter  Inc.,50,34.5
ARIZONA,4,400753,Ambassador Academy,11,50
ARIZONA,4,400754,Imagine Desert West Middle  Inc.,196,67
ARIZONA,4,400755,Freedom Academy  Inc.,248,89
ARIZONA,4,400756,Imagine Camelback Middle  Inc.,120,67
ARIZONA,4,400757,Mesa Preparatory Academy  Inc.,239,95
ARIZONA,4,400758,Candeos  Inc.,191,95
ARIZONA,4,400759,Arizona Academy of Leadership  Inc.,100,57
ARIZONA,4,400760,Glendale Preparatory Academy,232,99
ARIZONA,4,400761,Tempe Preparatory Junior Academy,110,95
ARIZONA,4,400763,EAGLE South Mountain Charter  Inc.,258,86
ARIZONA,4,400764,University  Inc.,337,72
ARIZONA,4,400766,Imagine Coolidge Elementary  Inc.,326,71
ARIZONA,4,400768,Pima Prevention Partnership dba Pima Partnership Academy,83,57
ARIZONA,4,400769,Imagine Prep Coolidge  Inc.,342,73
ARIZONA,4,400770,Imagine Prep Surprise  Inc.,37,64.5
ARIZONA,4,400771,Blue Adobe Project,14,50
ARIZONA,4,400774,Sonoran Science Academy - Broadway,198,87
ARIZONA,4,400775,San Tan Montessori  Inc.,139,82
ARIZONA,4,400776,Daisy Education Corporation dba Sonoran Science Academy - Ph,190,72
ARIZONA,4,400778,Paragon Education Corporation,250,91
ARIZONA,4,400780,Imagine Avondale Elementary  Inc.,206,70
ARIZONA,4,400781,Math and Science Success Academy  Inc.,112,82
ARIZONA,4,400782,Haven Montessori Children's House  Inc.,13,50
ARIZONA,4,400783,Imagine Prep Superstition  Inc.,31,84.5
ARIZONA,4,400785,AZ Compasss  Inc.,55,54.5
ARIZONA,4,400786,West Valley Arts and Technology Academy  Inc.,153,67
ARIZONA,4,400787,Vista Grove Preparatory Academy Public Charter Elementary Sc,115,52
ARIZONA,4,400788,Phoenix Collegiate Academy  Inc.,243,76
ARIZONA,4,400789,Liberty Arts Academy Public Charter Elementary,131,82
ARIZONA,4,400790,Apache Junction ,2570,78
ARIZONA,4,400791,Teleos Preparatory Academy,174,72
ARIZONA,4,400792,Vector  Inc.,73,72
ARIZONA,4,400793,Morrison Education Group  Inc.,64,77
ARIZONA,4,400795,New Destiny Leadership Charter,10,50
ARIZONA,4,400796,CAFA  Inc. dba Learning Foundation and Performing Arts Alta,108,77
ARIZONA,4,400797,Academy Del Sol  Inc.,30,80
ARIZONA,4,400798,Challenge Foundation Academies of Arizona  Inc.,279,74
ARIZONA,4,400799,Gilbert Arts Academy Public Charter Elementary,80,87
ARIZONA,4,400800,The Odyssey Preparatory Academy  Inc.,801,86
ARIZONA,4,400801,Skyline Gila Rivers  LLC,122,37
ARIZONA,4,400802,Imagine Avondale Middle  Inc.,118,67
ARIZONA,4,400803,CAFA  Inc. dba Learning Foundation and Performing Arts Gilbe,191,77
ARIZONA,4,400804,Successful Beginnings Charter,2,70
ARIZONA,4,400805,Choice Academies  Inc.,209,96
ARIZONA,4,400806,Daisy Education Corporation dba Sonoran Science Academy - Ah,65,87
ARIZONA,4,400807,Sonoran Science Academy - Davis Monthan,154,95
ARIZONA,4,400810,Imagine Superstition Middle  Inc.,62,77
ARIZONA,4,400811,Ombudsman Educational Services  LTD  a subsidiary of Educati,59,54.5
ARIZONA,4,400812,Opportunities for Youth  Inc.,36,74.5
ARIZONA,4,400813,Camp Verde  dba South Verde Technolog,12,50
ARIZONA,4,400814,CPLC Communitys dba Hiaki High,16,30
ARIZONA,4,400815,Research Based Education Corporation,61,62
ARIZONA,4,400816,Educational Options Foundation,15,50
ARIZONA,4,400817,Ed Ahead,23,49.5
ARIZONA,4,400818,BASIS  Inc.,560,99
ARIZONA,4,400819,Anthem Preparatory Academy,364,96
ARIZONA,4,400820,Compass Points International  Inc,34,84.5
ARIZONA,4,400821,Pima Prevention Partnership,40,44.5
ARIZONA,4,400822,Sonoran Science Academy - Phoenix Metro,73,47
ARIZONA,4,400823,Mission Heights Preparatory Public Charter High,85,87
ARIZONA,4,400824,Leading Edge Academy Maricopa,110,77
ARIZONA,4,400825,BNE Ashur,47,44.5
ARIZONA,4,400826,Lifelong Learning Research Institute  Inc.	,76,87
ARIZONA,4,400827,Ahwatukee Foothills Prep Early College High  Inc.,3,70
ARIZONA,4,400828,Arizona Agribusiness & Equine Center  Inc,46,90
ARIZONA,4,400829,BASIS  Inc.,524,99
ARIZONA,4,400830,BASIS  Inc.,624,99
ARIZONA,4,400831,BASIS  Inc.,376,96
ARIZONA,4,400832,Archway Classical Academy Trivium,169,92
ARIZONA,4,400833,Archway Classical Academy Veritas,252,94
ARIZONA,4,400834,Archway Classical Academy Chandler,244,95
ARIZONA,4,400838,Arizona Agribusiness & Equine Center INC,29,80
ARIZONA,4,400839,Pima Rose Academy  Inc.,117,47
ARIZONA,4,400840,Arlington Elementary,202,76
ARIZONA,4,400841,Archway Classical Academy Scottsdale,188,95
ARIZONA,4,400842,Legacy Traditional- Northwest Tucson,343,94
ARIZONA,4,400844,La Tierra Community  Inc,11,50
ARIZONA,4,400845,LEAD Charters,186,87
ARIZONA,4,400846,South Valley Academy  Inc.,44,54.5
ARIZONA,4,400847,Legacy Traditional-Avondale,280,81
ARIZONA,4,400848,PLC Arts Academy at Scottsdale  Inc.,43,90
ARIZONA,4,400851,Trivium Preparatory Academy,86,95
ARIZONA,4,400852,Havasu Preparatory Academy Public Charter Elementary,95,77
ARIZONA,4,400853,South Phoenix Academy Inc.,19,30
ARIZONA,4,400854,Graysmarks Corporation,20,69.5
ARIZONA,4,400855,Athlos Traditional Academy,230,96
ARIZONA,4,400856,Presidio  Inc.,37,84.5
ARIZONA,4,400857,University  Inc.,1,70
ARIZONA,4,400870,Ash Creek Elementary,21,69.5
ARIZONA,4,400910,Ash Fork Joint ,134,72
ARIZONA,4,400960,Avondale Elementary,3842,70
ARIZONA,4,401000,Bagdad ,210,70
ARIZONA,4,401050,Balsz Elementary,1692,63
ARIZONA,4,401080,Beaver Creek Elementary,212,67
ARIZONA,4,401160,Bicentennial Union High,34,64.5
ARIZONA,4,401180,Bisbee ,432,77
ARIZONA,4,401230,Blue Elementary,3,70
ARIZONA,4,401260,Bonita Elementary,69,77
ARIZONA,4,401290,Bouse Elementary,24,69.5
ARIZONA,4,401330,Bowie ,44,54.5
ARIZONA,4,401380,Buckeye Elementary,2875,71
ARIZONA,4,401410,Buckeye Union High,962,79
ARIZONA,4,401460,Sierra Vista ,2816,83
ARIZONA,4,401500,Bullhead City,2173,73
ARIZONA,4,401600,Camp Verde ,696,75
ARIZONA,4,401650,Canon Elementary,100,72
ARIZONA,4,401680,Cartwright Elementary,11987,68
ARIZONA,4,401710,Casa Grande Elementary,4873,74
ARIZONA,4,401740,Casa Grande Union High,871,79
ARIZONA,4,401760,Catalina Foothills ,2679,94
ARIZONA,4,401810,Cedar ,123,47
ARIZONA,4,401870,Chandler ,21192,87
ARIZONA,4,401940,Chinle ,1988,57
ARIZONA,4,402110,Clifton ,25,49.5
ARIZONA,4,402130,Cochise Elementary,54,84.5
ARIZONA,4,402190,Concho Elementary,91,82
ARIZONA,4,402220,Congress Elementary,67,95
ARIZONA,4,402250,Continental Elementary,337,79
ARIZONA,4,402320,Coolidge ,1888,63
ARIZONA,4,402370,Cottonwood-Oak Creek Elementary,1454,77
ARIZONA,4,402400,Crane Elementary,4117,75
ARIZONA,4,402430,Creighton Elementary,4121,66
ARIZONA,4,402460,Crown King Elementary,1,70
ARIZONA,4,402490,Double Adobe Elementary,30,69.5
ARIZONA,4,402530,Douglas ,2150,66
ARIZONA,4,402600,Duncan ,208,72
ARIZONA,4,402690,Dysart ,13570,79
ARIZONA,4,402740,Mary C O'Brien Accommodation,78,77
ARIZONA,4,402760,Elfrida Elementary,77,72
ARIZONA,4,402790,Eloy Elementary,684,60
ARIZONA,4,402860,Flagstaff ,4660,74
ARIZONA,4,402920,Florence ,4739,73
ARIZONA,4,403010,Flowing Wells ,2872,78
ARIZONA,4,403040,Fountain Hills ,1034,88
ARIZONA,4,403060,Fowler Elementary,3044,71
ARIZONA,4,403080,Fredonia-Moccasin ,148,67
ARIZONA,4,403150,Fort Huachuca Accommodation,604,87
ARIZONA,4,403200,Fort Thomas ,275,49
ARIZONA,4,403240,Gadsden Elementary,3662,58
ARIZONA,4,403290,Ganado ,770,63
ARIZONA,4,403310,Gila Bend ,226,55
ARIZONA,4,403400,Gilbert ,20647,88
ARIZONA,4,403420,Glendale Elementary,8451,65
ARIZONA,4,403450,Glendale Union High,3725,79
ARIZONA,4,403500,Globe ,857,65
ARIZONA,4,403550,Grand Canyon ,140,67
ARIZONA,4,403660,Hackberry,12,50
ARIZONA,4,403730,Hayden-Winkelman ,172,57
ARIZONA,4,403780,Higley ,5694,90
ARIZONA,4,403820,Holbrook ,1018,71
ARIZONA,4,403860,Maricopa County,79,42
ARIZONA,4,403870,Humboldt ,3134,85
ARIZONA,4,403900,Hyder Elementary,80,72
ARIZONA,4,403950,Indian Oasis-Baboquivari ,507,43
ARIZONA,4,403960,Isaac Elementary,4495,62
ARIZONA,4,403990,J O Combs ,2440,78
ARIZONA,4,404010,Joseph City ,242,81
ARIZONA,4,404060,Kayenta ,1025,58
ARIZONA,4,404170,Kirkland Elementary,32,84.5
ARIZONA,4,404230,Kyrene Elementary,12230,88
ARIZONA,4,404280,Lake Havasu ,3102,87
ARIZONA,4,404290,Laveen Elementary,3684,74
ARIZONA,4,404320,Liberty Elementary,2273,80
ARIZONA,4,404380,Litchfield Elementary,6940,86
ARIZONA,4,404410,Littlefield ,251,69
ARIZONA,4,404440,Littleton Elementary,3500,70
ARIZONA,4,404500,Madison Elementary,3794,85
ARIZONA,4,404530,Maine Consolidated,84,87
ARIZONA,4,404570,Mammoth-San Manuel ,462,76
ARIZONA,4,404630,Marana ,6642,86
ARIZONA,4,404720,Maricopa ,3055,72
ARIZONA,4,404770,Altar Valley Elementary,450,69
ARIZONA,4,404820,Mayer ,267,65
ARIZONA,4,404860,Mcnary Elementary,68,62
ARIZONA,4,404920,McNeal Elementary,39,64.5
ARIZONA,4,404970,Mesa ,34371,80
ARIZONA,4,405030,Miami ,681,69
ARIZONA,4,405070,Mingus Union High,309,80
ARIZONA,4,405100,Mobile Elementary,15,50
ARIZONA,4,405190,Mohave Valley Elementary,1106,73
ARIZONA,4,405220,Mohawk Valley Elementary,98,77
ARIZONA,4,405320,Morenci ,685,78
ARIZONA,4,405340,Morristown Elementary,95,82
ARIZONA,4,405360,Pima Accommodation,26,30
ARIZONA,4,405400,Murphy Elementary,1323,62
ARIZONA,4,405430,Naco Elementary,201,42
ARIZONA,4,405460,Nadaburg ,544,77
ARIZONA,4,405500,Navajo County,1,70
ARIZONA,4,405530,Nogales ,3068,82
ARIZONA,4,405640,Oracle Elementary,298,72
ARIZONA,4,405670,Osborn Elementary,1840,68
ARIZONA,4,405730,Owens-Whitney Elementary,21,80
ARIZONA,4,405760,Tonto Basin Elementary,45,74.5
ARIZONA,4,405820,Page ,1405,61
ARIZONA,4,405850,Palo Verde Elementary,285,79
ARIZONA,4,405880,Palominas Elementary,723,86
ARIZONA,4,405930,Paradise Valley ,17221,84
ARIZONA,4,405980,Parker ,1046,66
ARIZONA,4,406000,Patagonia Elementary,45,64.5
ARIZONA,4,406030,Patagonia Union High,18,80
ARIZONA,4,406070,Payson ,1314,79
ARIZONA,4,406120,Peach Springs ,111,42
ARIZONA,4,406150,Pearce Elementary,60,74.5
ARIZONA,4,406210,Pendergast Elementary,6920,74
ARIZONA,4,406250,Peoria ,19558,84
ARIZONA,4,406300,Phoenix Elementary,4571,66
ARIZONA,4,406330,Phoenix Union High,6341,71
ARIZONA,4,406360,Picacho Elementary,120,62
ARIZONA,4,406440,Pima ,373,83
ARIZONA,4,406510,Pine Strawberry Elementary,92,82
ARIZONA,4,406580,Blue Ridge ,1229,78
ARIZONA,4,406630,Pomerene Elementary,89,87
ARIZONA,4,406730,Prescott ,2817,90
ARIZONA,4,406740,Sanders ,468,54
ARIZONA,4,406780,Quartzsite Elementary,132,67
ARIZONA,4,406810,Queen Creek ,2751,88
ARIZONA,4,406850,Ray ,280,74
ARIZONA,4,406870,Red Mesa ,301,47
ARIZONA,4,406900,Red Rock Elementary,168,77
ARIZONA,4,406960,San Carlos ,682,27
ARIZONA,4,407020,Riverside Elementary,552,61
ARIZONA,4,407080,Roosevelt Elementary,6727,60
ARIZONA,4,407130,Round Valley ,658,76
ARIZONA,4,407170,Saddle Mountain ,711,77
ARIZONA,4,407200,Sacaton Elementary,263,54
ARIZONA,4,407240,Safford ,1675,80
ARIZONA,4,407300,Sahuarita ,2777,82
ARIZONA,4,407380,San Fernando Elementary,7,50
ARIZONA,4,407430,San Simon ,54,84.5
ARIZONA,4,407500,Santa Cruz Elementary,143,82
ARIZONA,4,407520,Santa Cruz Valley ,1867,79
ARIZONA,4,407530,Santa Cruz Valley Union High,99,67
ARIZONA,4,407570,Scottsdale ,13528,88
ARIZONA,4,407630,Seligman ,97,67
ARIZONA,4,407680,Sentinel Elementary,20,80
ARIZONA,4,407700,Show Low ,1276,82
ARIZONA,4,407750,Deer Valley ,19142,87
ARIZONA,4,407770,Skull Valley Elementary,15,50
ARIZONA,4,407820,Snowflake ,1352,84
ARIZONA,4,407860,Solomon Elementary,114,82
ARIZONA,4,407890,Somerton Elementary,1763,71
ARIZONA,4,407920,Sonoita Elementary,77,92
ARIZONA,4,408020,St David ,238,81
ARIZONA,4,408080,St Johns ,454,83
ARIZONA,4,408130,Stanfield Elementary,414,65
ARIZONA,4,408170,Sunnyside ,9425,67
ARIZONA,4,408230,Superior ,205,65
ARIZONA,4,408280,Tanque Verde ,1065,93
ARIZONA,4,408310,Tempe,7290,75
ARIZONA,4,408340,Tempe Union High,3540,88
ARIZONA,4,408410,Thatcher ,799,86
ARIZONA,4,408430,Paloma,55,64.5
ARIZONA,4,408460,Hillside Elementary,19,80
ARIZONA,4,408490,Tolleson Elementary,1753,69
ARIZONA,4,408520,Tolleson Union High,2417,77
ARIZONA,4,408550,Toltec Elementary,745,66
ARIZONA,4,408600,Tombstone ,478,81
ARIZONA,4,408640,Topock Elementary,86,87
ARIZONA,4,408680,Tuba City ,844,55
ARIZONA,4,408800,Tucson ,27008,70
ARIZONA,4,408820,Union Elementary,1156,68
ARIZONA,4,408850,Vail ,6145,92
ARIZONA,4,408880,Valentine Elementary,30,69.5
ARIZONA,4,408910,Valley Union High,29,80
ARIZONA,4,409060,Washington Elementary,14467,71
ARIZONA,4,409090,Wellton Elementary,217,70
ARIZONA,4,409120,Wenden Elementary,56,64.5
ARIZONA,4,409160,Whiteriver ,1007,54
ARIZONA,4,409190,Wickenburg ,673,82
ARIZONA,4,409250,Willcox ,625,62
ARIZONA,4,409310,Williams ,309,75
ARIZONA,4,409390,Wilson Elementary,732,71
ARIZONA,4,409430,Window Rock ,1264,55
ARIZONA,4,409460,Winslow ,1125,74
ARIZONA,4,409510,Yarnell Elementary,43,74.5
ARIZONA,4,409540,Young Elementary,37,74.5
ARIZONA,4,409570,Yucca Elementary,11,50
ARIZONA,4,409600,Yuma Elementary,6109,70
ARIZONA,4,409630,Yuma Union High,2610,68
ARIZONA,4,409733,Sedona-Oak Creek JUSD #9,694,80
ARIZONA,4,409734,AZ Dept of Juvenile Corrections,95,27
ARKANSAS,5,500001,DEWITT,706,78
ARKANSAS,5,500006,WARREN,855,73
ARKANSAS,5,500009,CORNING,525,81
ARKANSAS,5,500012,RIVERSIDE,437,79
ARKANSAS,5,500015,SHERIDAN,2245,84
ARKANSAS,5,500016,MARMADUKE,378,75
ARKANSAS,5,500017,PARAGOULD,1607,75
ARKANSAS,5,500019,BATESVILLE,1538,82
ARKANSAS,5,500020,MIDLAND,280,77
ARKANSAS,5,500021,IZARD CO. CONS. DIST.,276,70
ARKANSAS,5,500023,NEWPORT,689,73
ARKANSAS,5,500026,PINE BLUFF,2464,58
ARKANSAS,5,500028,STAR CITY,904,74
ARKANSAS,5,500029,GOSNELL,776,84
ARKANSAS,5,500030,NEVADA,220,77
ARKANSAS,5,500032,BEARDEN,294,74
ARKANSAS,5,500035,ARK. FOR THE BLIND,36,54.5
ARKANSAS,5,500036,ARK. FOR THE DEAF,54,14.5
ARKANSAS,5,500041,WESTERN YELL CO. DIST.,253,81
ARKANSAS,5,500042,HAMBURG,1055,79
ARKANSAS,5,500043,MOUNTAIN HOME,2148,85
ARKANSAS,5,500044,MAGNOLIA,1421,69
ARKANSAS,5,500045,Mississippi County,716,77
ARKANSAS,5,500046,MANILA,541,82
ARKANSAS,5,500047,TRUMANN,817,74
ARKANSAS,5,500048,EAST POINSETT CO. DIST.,399,76
ARKANSAS,5,500049,DEQUEEN,1277,86
ARKANSAS,5,500051,PALESTINE-WHEATLEY SCH. DIST.,360,73
ARKANSAS,5,500055,Benton County,424,88
ARKANSAS,5,500059,ACADEMICS PLUS CHARTER,331,86
ARKANSAS,5,500061,IMBODEN CHARTER,40,74.5
ARKANSAS,5,500062,KIPP DELTA,501,79
ARKANSAS,5,500065,Lafayette County,385,69
ARKANSAS,5,500067,Cleveland County,473,77
ARKANSAS,5,500068,EMERSON-TAYLOR,350,87
ARKANSAS,5,500070,CEDAR RIDGE,438,78
ARKANSAS,5,500071,HILLCREST,203,76
ARKANSAS,5,500072,DEER/MT. JUDEA,181,72
ARKANSAS,5,500073,OUACHITA RIVER,366,83
ARKANSAS,5,500074,LISA ACADEMY CHARTER,457,88
ARKANSAS,5,500076,OZARK MOUNTAIN,338,81
ARKANSAS,5,500078,HAAS HALL ACADEMY,122,95
ARKANSAS,5,500079,TWO RIVERS,434,71
ARKANSAS,5,500082,Lawrence County,612,78
ARKANSAS,5,500393,DREAMLAND ACADEMY,67,47
ARKANSAS,5,500394,ARKANSAS VIRTUAL ACADEMY,308,76
ARKANSAS,5,500395,ESTEM ELEMENTARY CHARTER,178,77
ARKANSAS,5,500396,ESTEM MIDDLE CHARTER,499,86
ARKANSAS,5,500397,COVENANT KEEPERS MIDDLE CHARTER,154,62
ARKANSAS,5,500398,ESTEM HIGH CHARTER,130,82
ARKANSAS,5,500399,LISA ACADEMY NORTH CHARTER,247,87
ARKANSAS,5,500402,JACKSONVILLE LIGHTHOUSE CHARTER,470,77
ARKANSAS,5,500403,LITTLE ROCK PREPARATORY ACADEMY,159,57
ARKANSAS,5,500405,COSSATOT RIVER,606,81
ARKANSAS,5,500406,PINE BLUFF LIGHTHOUSE ACADEMY,47,64.5
ARKANSAS,5,500407,SIATECH LITTLE ROCK CHARTER,38,10
ARKANSAS,5,502250,ALMA,1841,80
ARKANSAS,5,502280,ALPENA,303,84
ARKANSAS,5,502430,ARKADELPHIA,1054,80
ARKANSAS,5,502550,ARMOREL,241,86
ARKANSAS,5,502580,ASHDOWN,766,73
ARKANSAS,5,502610,ATKINS,540,80
ARKANSAS,5,502670,AUGUSTA,238,64
ARKANSAS,5,502700,BALD KNOB,728,79
ARKANSAS,5,502730,BARTON-LEXA,453,74
ARKANSAS,5,502790,BAUXITE,836,83
ARKANSAS,5,502820,BAY,316,77
ARKANSAS,5,502880,BEEBE,1695,84
ARKANSAS,5,502960,BENTON,2498,89
ARKANSAS,5,503030,PEA RIDGE,939,87
ARKANSAS,5,503060,BENTONVILLE,7771,90
ARKANSAS,5,503090,BERGMAN,603,89
ARKANSAS,5,503150,BERRYVILLE,1023,85
ARKANSAS,5,503240,BISMARCK,558,85
ARKANSAS,5,503300,BLEVINS,280,76
ARKANSAS,5,503320,BLYTHEVILLE,1430,56
ARKANSAS,5,503420,LEAD HILL,165,67
ARKANSAS,5,503450,BOONEVILLE,690,85
ARKANSAS,5,503480,BRADFORD,247,80
ARKANSAS,5,503510,BRADLEY,199,77
ARKANSAS,5,503630,BRINKLEY,312,76
ARKANSAS,5,503640,BROOKLAND,923,85
ARKANSAS,5,503690,BRYANT,4444,88
ARKANSAS,5,503710,BUFFALO IS. CENTRAL SCH. DIST.,432,82
ARKANSAS,5,503750,CABOT,5495,86
ARKANSAS,5,503770,CADDO HILLS,303,83
ARKANSAS,5,503840,CALICO ROCK,237,83
ARKANSAS,5,503960,CARLISLE,384,84
ARKANSAS,5,504020,WESTSIDE CONS.,940,80
ARKANSAS,5,504050,CAVE CITY,699,85
ARKANSAS,5,504080,CEDARVILLE,468,79
ARKANSAS,5,504110,GENOA CENTRAL,536,86
ARKANSAS,5,504170,WHITE CO. CENTRAL DIST.,348,79
ARKANSAS,5,504200,CHARLESTON,445,86
ARKANSAS,5,504350,CLARENDON,283,66
ARKANSAS,5,504370,RECTOR,307,76
ARKANSAS,5,504380,CLARKSVILLE,1371,87
ARKANSAS,5,504410,CLINTON,697,83
ARKANSAS,5,504560,CONCORD,262,85
ARKANSAS,5,504590,CONWAY,4912,89
ARKANSAS,5,504680,COTTER,357,85
ARKANSAS,5,504800,CROSSETT,990,75
ARKANSAS,5,504860,CUTTER-MORNING STAR SCH. DIST.,328,81
ARKANSAS,5,504890,DANVILLE,467,79
ARKANSAS,5,504930,DARDANELLE,1037,84
ARKANSAS,5,504980,DECATUR,261,69
ARKANSAS,5,505170,DERMOTT,202,55
ARKANSAS,5,505190,DES ARC,290,78
ARKANSAS,5,505340,DIERKS,284,85
ARKANSAS,5,505410,DOLLARWAY,719,60
ARKANSAS,5,505430,DOVER,773,85
ARKANSAS,5,505470,DREW CENTRAL,530,76
ARKANSAS,5,505500,DUMAS,829,71
ARKANSAS,5,505550,EARLE,349,67
ARKANSAS,5,505580,EAST END,331,80
ARKANSAS,5,505680,EL DORADO,2394,81
ARKANSAS,5,505760,ELKINS,642,84
ARKANSAS,5,505850,ENGLAND,379,70
ARKANSAS,5,505970,EUREKA SPRINGS,295,85
ARKANSAS,5,506060,CAMDEN FAIRVIEW DIST.,1228,72
ARKANSAS,5,506090,FARMINGTON,1213,84
ARKANSAS,5,506120,FAYETTEVILLE,4671,86
ARKANSAS,5,506150,FLIPPIN,431,82
ARKANSAS,5,506210,FORDYCE,481,71
ARKANSAS,5,506240,FOREMAN,294,78
ARKANSAS,5,506270,FORREST CITY,1602,53
ARKANSAS,5,506330,FORT SMITH,7376,77
ARKANSAS,5,506360,FOUKE,577,80
ARKANSAS,5,506420,FOUNTAIN LAKE,698,84
ARKANSAS,5,506540,GENTRY,787,85
ARKANSAS,5,506630,GLEN ROSE,503,81
ARKANSAS,5,506690,CENTERPOINT,521,78
ARKANSAS,5,506840,GRAVETTE,950,82
ARKANSAS,5,506870,GREEN FOREST,654,84
ARKANSAS,5,506900,GREENBRIER,1737,90
ARKANSAS,5,506930,GREENLAND,455,76
ARKANSAS,5,506990,GREENWOOD,1919,89
ARKANSAS,5,507110,GURDON,412,83
ARKANSAS,5,507140,GUY-PERKINS,224,82
ARKANSAS,5,507170,HACKETT,356,77
ARKANSAS,5,507230,HAMPTON,285,71
ARKANSAS,5,507290,HARMONY GROVE,555,75
ARKANSAS,5,507320,HARMONY GROVE,535,79
ARKANSAS,5,507350,HARRISBURG,752,75
ARKANSAS,5,507380,HARRISON,1487,88
ARKANSAS,5,507410,HARTFORD,204,73
ARKANSAS,5,507530,HAZEN,347,75
ARKANSAS,5,507560,HEBER SPRINGS,969,81
ARKANSAS,5,507620,HECTOR,326,94
ARKANSAS,5,507680,HELENA/ W.HELENA DIST.,1009,62
ARKANSAS,5,507710,HERMITAGE,227,67
ARKANSAS,5,507740,Cross County,336,69
ARKANSAS,5,507770,HIGHLAND,868,82
ARKANSAS,5,507840,HOPE,1271,66
ARKANSAS,5,507860,HORATIO,455,80
ARKANSAS,5,507890,HOT SPRINGS,1837,70
ARKANSAS,5,507920,JESSIEVILLE,451,87
ARKANSAS,5,507990,HOXIE,485,86
ARKANSAS,5,508010,HUGHES,222,63
ARKANSAS,5,508040,WEST MEMPHIS,2967,75
ARKANSAS,5,508130,HUNTSVILLE,1227,82
ARKANSAS,5,508240,JASPER,477,82
ARKANSAS,5,508280,JONESBORO,2856,71
ARKANSAS,5,508340,JUNCTION CITY,358,79
ARKANSAS,5,508400,RIVERVIEW,709,84
ARKANSAS,5,508490,KIRBY,226,83
ARKANSAS,5,508610,LAKE HAMILTON,2275,84
ARKANSAS,5,508640,LAKESIDE,589,72
ARKANSAS,5,508670,LAKESIDE,1659,91
ARKANSAS,5,508700,LAMAR,571,87
ARKANSAS,5,508730,LAVACA,440,79
ARKANSAS,5,508940,LINCOLN,675,78
ARKANSAS,5,509000,LITTLE ROCK,12333,68
ARKANSAS,5,509060,LONOKE,996,80
ARKANSAS,5,509150,MAGAZINE,281,81
ARKANSAS,5,509190,MAGNET COVE DIST.,353,87
ARKANSAS,5,509240,MALVERN,1044,80
ARKANSAS,5,509270,MAMMOTH SPRING,244,84
ARKANSAS,5,509330,MANSFIELD,446,81
ARKANSAS,5,509360,Lee County,522,48
